1644227574.000000, IBI
604.000000,0.687500
604.937500,0.937500
605.687500,0.750000
609.562500,0.859375
644.765625,0.875000
645.640625,0.875000
646.375000,0.734375
683.328125,0.828125
684.140625,0.812500
684.953125,0.812500
718.156250,0.718750
718.984375,0.828125
719.750000,0.765625
720.546875,0.796875
721.390625,0.843750
722.203125,0.812500
723.015625,0.812500
723.953125,0.937500
724.734375,0.781250
725.593750,0.859375
726.453125,0.859375
727.203125,0.750000
728.031250,0.828125
728.890625,0.859375
729.734375,0.843750
730.562500,0.828125
731.390625,0.828125
732.187500,0.796875
733.046875,0.859375
740.312500,0.828125
741.171875,0.859375
741.953125,0.781250
742.703125,0.750000
750.109375,0.812500
750.968750,0.859375
751.734375,0.765625
752.750000,1.015625
753.515625,0.765625
754.343750,0.828125
755.218750,0.875000
756.031250,0.812500
756.796875,0.765625
757.671875,0.875000
758.484375,0.812500
767.937500,0.765625
768.718750,0.781250
769.515625,0.796875
782.421875,0.781250
783.203125,0.781250
784.015625,0.812500
791.109375,0.734375
791.890625,0.781250
792.718750,0.828125
793.515625,0.796875
794.265625,0.750000
795.078125,0.812500
795.937500,0.859375
796.734375,0.796875
797.515625,0.781250
798.359375,0.843750
810.546875,0.968750
811.328125,0.781250
812.156250,0.828125
813.000000,0.843750
813.796875,0.796875
824.718750,0.765625
825.453125,0.734375
826.250000,0.796875
827.078125,0.828125
827.812500,0.734375
855.109375,0.843750
868.859375,0.875000
869.656250,0.796875
870.390625,0.734375
882.453125,0.828125
888.828125,0.843750
889.625000,0.796875
890.406250,0.781250
891.218750,0.812500
892.000000,0.781250
892.765625,0.765625
915.140625,0.765625
923.750000,0.796875
924.515625,0.765625
925.296875,0.781250
926.265625,0.968750
927.062500,0.796875
927.812500,0.750000
928.593750,0.781250
929.375000,0.781250
930.125000,0.750000
930.875000,0.750000
931.671875,0.796875
932.500000,0.828125
951.406250,0.921875
960.312500,0.812500
969.859375,0.843750
1163.453125,0.875000
1164.343750,0.890625
