1646050723.000000, IBI
126.328125,0.656250
126.968750,0.640625
127.609375,0.640625
128.296875,0.687500
128.921875,0.625000
129.562500,0.640625
130.218750,0.656250
130.937500,0.718750
140.359375,0.609375
140.984375,0.625000
141.656250,0.671875
142.296875,0.640625
142.984375,0.687500
143.593750,0.609375
144.281250,0.687500
144.953125,0.671875
145.671875,0.718750
146.328125,0.656250
147.062500,0.734375
147.796875,0.734375
148.515625,0.718750
149.171875,0.656250
149.906250,0.734375
150.718750,0.812500
151.437500,0.718750
152.125000,0.687500
152.906250,0.781250
153.609375,0.703125
154.281250,0.671875
154.906250,0.625000
155.562500,0.656250
156.203125,0.640625
156.843750,0.640625
157.484375,0.640625
158.203125,0.718750
159.015625,0.812500
167.953125,0.656250
168.687500,0.734375
169.437500,0.750000
170.140625,0.703125
170.781250,0.640625
171.406250,0.625000
172.218750,0.812500
175.578125,0.671875
176.265625,0.687500
176.921875,0.656250
177.593750,0.671875
178.250000,0.656250
178.937500,0.687500
179.625000,0.687500
180.312500,0.687500
181.015625,0.703125
181.734375,0.718750
182.406250,0.671875
198.437500,0.687500
199.109375,0.671875
199.953125,0.843750
200.562500,0.609375
201.203125,0.640625
201.953125,0.750000
202.546875,0.593750
203.312500,0.765625
203.906250,0.593750
204.703125,0.796875
220.718750,0.718750
221.328125,0.609375
222.046875,0.718750
222.734375,0.687500
223.296875,0.562500
235.984375,0.687500
236.750000,0.765625
241.390625,0.687500
269.062500,0.562500
269.812500,0.750000
270.546875,0.734375
271.203125,0.656250
275.109375,0.671875
275.765625,0.656250
276.578125,0.812500
277.375000,0.796875
284.656250,0.671875
285.375000,0.718750
286.000000,0.625000
289.500000,0.718750
290.406250,0.906250
294.046875,0.640625
294.656250,0.609375
295.359375,0.703125
296.046875,0.687500
296.734375,0.687500
297.453125,0.718750
311.906250,0.671875
312.640625,0.734375
318.750000,0.734375
319.453125,0.703125
327.625000,0.750000
328.453125,0.828125
342.703125,0.640625
343.390625,0.687500
352.546875,0.718750
353.265625,0.718750
354.000000,0.734375
354.734375,0.734375
355.406250,0.671875
356.078125,0.671875
356.750000,0.671875
394.468750,0.703125
395.156250,0.687500
395.843750,0.687500
396.375000,0.531250
414.906250,0.734375
415.625000,0.718750
416.218750,0.593750
417.046875,0.828125
425.593750,0.687500
426.328125,0.734375
427.062500,0.734375
427.734375,0.671875
428.437500,0.703125
435.390625,0.812500
